time,latitude,longitude,altitude,activity_name,delta_dist_km,delta_time,delta_time_h,delta_height_m,speed_kmh,dist_cumulative_sum,time_cumulative_sum,height_cumulative_sum
2017-04-15 03:32:39+00:00,54.961328,23.906631,68.8,Kedainiai_100,0.0016493956033149127,,0.0002777777777777778,-0.20000000000000284,5.937824171933686,41.14781349889198,7.03416666666649,24.0
2017-04-15 03:32:52+00:00,54.961188,23.906399,68.8,Kedainiai_100,0.02153475835140862,,0.003611111111111111,0.0,5.963471543467002,41.169348257243385,7.037777777777601,24.0
2017-04-15 03:33:05+00:00,54.961064,23.906148,68.4,Kedainiai_100,0.021190917467176607,,0.003611111111111111,-0.3999999999999915,5.868254067833522,41.19053917471056,7.0413888888887115,23.60000000000001
2017-04-15 03:33:11+00:00,54.961004,23.90606,68.4,Kedainiai_100,0.008740083233974065,,0.0016666666666666668,0.0,5.244049940384438,41.19927925794453,7.043055555555378,23.60000000000001
2017-04-15 03:33:23+00:00,54.960862,23.90584,68.4,Kedainiai_100,0.021177418961747962,,0.0033333333333333335,0.0,6.353225688524389,41.22045667690628,7.046388888888711,23.60000000000001
2017-04-15 03:33:34+00:00,54.960727,23.905635,68.8,Kedainiai_100,0.019957372506939335,,0.0030555555555555557,0.3999999999999915,6.531503729543782,41.24041404941322,7.0494444444442665,24.0
2017-04-15 03:33:46+00:00,54.960584,23.905445,68.8,Kedainiai_100,0.02003865177999788,,0.0033333333333333335,0.0,6.011595533999364,41.260452701193216,7.0527777777775995,24.0
2017-04-15 03:33:58+00:00,54.960455,23.905218,68.6,Kedainiai_100,0.020436893249573533,,0.0033333333333333335,-0.20000000000000284,6.131067974872059,41.28088959444279,7.0561111111109325,23.799999999999997
2017-04-15 03:34:03+00:00,54.960401,23.905119,67.8,Kedainiai_100,0.008738069709931736,,0.001388888888888889,-0.7999999999999972,6.29141019115085,41.289627664152725,7.057499999999822,23.0
2017-04-15 03:34:17+00:00,54.960278,23.904871,68.0,Kedainiai_100,0.02097287139413764,,0.0038888888888888888,0.20000000000000284,5.393024072778251,41.31060053554686,7.06138888888871,23.200000000000003
2017-04-15 03:34:30+00:00,54.960146,23.904635,67.4,Kedainiai_100,0.02108250534914896,,0.003611111111111111,-0.5999999999999943,5.838232250533559,41.33168304089601,7.064999999999821,22.60000000000001
2017-04-15 03:34:41+00:00,54.960014,23.904422,67.0,Kedainiai_100,0.020052378662950916,,0.0030555555555555557,-0.4000000000000057,6.56259665332939,41.35173541955896,7.068055555555376,22.200000000000003
2017-04-15 03:34:54+00:00,54.959887,23.904197,67.4,Kedainiai_100,0.020189550901713527,,0.003611111111111111,0.4000000000000057,5.590952557397593,41.371924970460675,7.071666666666487,22.60000000000001
